id_fuente,cod_div_ind,region,año,inv tierras y terrenos EFA,inv maquinaria y equipo EFA,inv construcciones y edificaciones EFA,inversión total EFA,materiales y suministros EFA,pequeñas herramientas EFA,mantenimiento de equipos EFA,"medición, control y análisis EFA",total costos y gastos EFA,total inversión y gastos EFA,inv maquinaria y equipo (GEE),inv construcciones y edificaciones (GEE),inversión total (GEE),materiales y suministros (GEE),pequeñas herramientas (GEE),mantenimiento de equipos (GEE),"medición, control y análisis (GEE)",total costos y gastos (GEE),total inversión y gastos (GEE)
147401.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147408.0,4,3,2021,0,0,0,0,0,0,0,0,0,0,76000,0,76000,0,0,0,0,0,76000
147410.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147413.0,4,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147424.0,3,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147426.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147432.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147441.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147445.0,4,3,2021,0,0,0,0,0,0,0,0,0,0,288263,185457,473720,0,4260,54712,0,58972,532692
147454.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,1000,1000
147459.0,3,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147468.0,7,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147472.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147485.0,2,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147488.0,7,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1857,0,34069,9609,45535,45535
147511.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56059,0,56059,56059
147514.0,3,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147522.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147547.0,4,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147550.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147565.0,3,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147567.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147573.0,2,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147587.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147613.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147621.0,5,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147632.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147639.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147640.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147642.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147648.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,51528,0,0,0,51528,51528
217072.0,4,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217075.0,3,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217144.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217146.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217149.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217151.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217165.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217177.0,1,3,2021,0,4000,0,4000,0,0,0,0,0,4000,34871,0,34871,0,14325,7256,0,21581,56452
217178.0,4,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217182.0,1,6,2021,0,0,0,0,0,0,183086,0,183086,183086,0,0,0,228,0,0,0,228,228
217186.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1386,0,0,0,1386,1386
217196.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,29104,0,0,0,29104,29104
217201.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217202.0,5,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217209.0,7,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217214.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217220.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217233.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217236.0,3,3,2021,0,499086,0,499086,0,0,0,0,0,499086,0,0,0,0,0,0,0,0,0
217256.0,7,3,2021,0,0,0,0,0,0,0,0,0,0,170424,0,170424,1760,0,0,0,1760,172184
217279.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217339.0,7,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217347.0,6,3,2021,0,1851172,0,1851172,0,1234114,0,0,1234114,3085286,0,0,0,0,0,0,0,0,0
217357.0,7,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217368.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217374.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217385.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,763,0,763,0,0,0,0,0,763
217386.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217439.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217452.0,7,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217529.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217531.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45000,0,45000,45000
217542.0,2,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217543.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,6000,0,6000,0,0,0,0,0,6000
217546.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217547.0,4,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217581.0,3,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217590.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217611.0,9,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366462.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366486.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366509.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366534.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366541.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366549.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366556.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366558.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366570.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366601.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366637.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,11205,0,2454,0,13659,13659
366638.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366651.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366655.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366659.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366663.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366669.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366670.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366672.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,14101,0,0,0,14101,14101
366673.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366675.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366678.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366694.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91974,0,91974,91974
366699.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366700.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366708.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366709.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366710.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366715.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366720.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366725.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366729.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366747.0,4,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366748.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366749.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366750.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,5707,0,0,0,5707,5707
366761.0,5,4,2021,0,23000,7000,30000,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0
366768.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,15314,0,15314,64488,0,0,0,64488,79802
366777.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366790.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366805.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366824.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366831.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366833.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366839.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366840.0,4,4,2021,0,548654,0,548654,0,0,3824,0,3824,552478,0,0,0,0,0,0,0,0,0
366843.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,0,500,500
366846.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366871.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366873.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366879.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366884.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366895.0,5,4,2021,0,0,0,0,0,0,3338,0,3338,3338,0,0,0,1479,0,0,0,1479,1479
366902.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366903.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366908.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366912.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366924.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,112,112
366927.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366931.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366936.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366941.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,9239,0,0,0,9239,9239
366947.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366948.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366949.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366962.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,29847,0,29847,0,0,0,0,0,29847
366963.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366967.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366968.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,0,0,1500,1500
366973.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300,15300,15300
366977.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366991.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367001.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367019.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367044.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4912,4912,4912
367067.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367070.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,300,250,0,0,550,550
367090.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367095.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367098.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,1022,0,1022,0,0,21132,307,21439,22462
367106.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,6533,0,6533,277,0,17,0,294,6827
367109.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367115.0,5,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367116.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367117.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,398000,0,398000,92000,0,18290,0,110290,508290
367120.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367126.0,5,4,2021,0,0,0,0,0,0,3338,0,3338,3338,0,0,0,1479,0,0,0,1479,1479
367131.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367133.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367140.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0,1100,1100
367141.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000,0,7000,7000
367143.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206000,0,0,206000,206000
367148.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367151.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367155.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367156.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,412826,0,412826,0,0,0,102171,102171,514997
367158.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367159.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367180.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367181.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367193.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367200.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367211.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367220.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367222.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9069,0,9069,9069
367225.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,2413,0,2413,0,0,0,0,0,2413
367248.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367254.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367262.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367268.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367283.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367288.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,9695,0,0,0,9695,9695
367299.0,8,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367359.0,7,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367381.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,14985,0,0,0,14985,14985
367395.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367420.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367427.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367432.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367437.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,3400,0,3400,0,0,0,0,0,3400
367446.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367451.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000,15000,0,20000,20000
367461.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367471.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367479.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,18110,0,18110,0,0,0,0,0,18110
367490.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367517.0,3,4,2021,0,0,0,0,0,0,0,0,0,0,155000,0,155000,24000,0,0,0,24000,179000
367518.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,11080,0,16467,0,27547,27547
367521.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,298,298
367522.0,2,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367524.0,5,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367549.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,27816,0,0,0,27816,27816
367573.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,2892993,0,0,0,2892993,2892993
367590.0,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,505,0,39813,0,40318,40318
367592.0,8,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367598.0,4,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367637.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,0,2500,2500
367641.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367642.0,6,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367650.0,1,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20177,0,20177,20177
367653.0,9,4,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427208.0,6,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427227.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427228.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427239.0,9,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427267.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427270.0,2,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427276.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427285.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427291.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427298.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427302.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427303.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,14690,0,14690,0,0,0,0,0,14690
427315.0,1,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8930,0,8930,8930
427326.0,9,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,1311,0,0,0,1311,1311
427335.0,6,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427339.0,7,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427388.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427407.0,1,6,2021,0,0,0,0,0,0,183086,0,183086,183086,0,0,0,228,0,0,0,228,228
427413.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,10000,1000,12000,12000
427437.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427440.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,4000,0,0,0,4000,4000
427452.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427461.0,6,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427470.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427522.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427534.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427541.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427592.0,9,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427629.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427633.0,9,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427638.0,3,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865190.0,8,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865203.0,6,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865210.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865218.0,7,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865227.0,6,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865231.0,1,6,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,983,0,0,0,983,983
865233.0,4,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865234.0,3,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865240.0,1,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865242.0,1,2,2021,0,0,0,0,495272,0,142586,0,637858,637858,0,0,0,0,0,0,0,0,0
865245.0,9,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865248.0,6,1,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865291.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865293.0,7,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865330.0,8,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865344.0,5,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865397.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,4439500,0,4439500,0,0,0,0,0,4439500
865398.0,1,3,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,537722,0,537722,537722
865400.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010000,7800,1017800,1017800
865403.0,9,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,27179,2955,22807,0,52941,52941
865419.0,1,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5312,0,5312,5312
865420.0,1,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865447.0,4,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229114,0,229114,229114
865449.0,9,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865454.0,5,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865459.0,8,2,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865464.0,3,5,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
